Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
BO1_30_5_EI,11,"[0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 0.0]","[0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 0.0]",290.0,0.15,"[298.0, 191.0, 375.0, 504.0, 593.0, 481.0]",27.00538580246914
BO1_30_5_EI,12,"[3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3343.817167683524, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 26.94453801517747, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405]",519.9,0.72,"[648.0, 655.0, 651.0, 688.0, 683.0, 669.0]",30.875672685185187
BO1_30_5_EI,13,"[722.2327484413609, 1362.6167908350983, 3600.0, 3600.0, 895.5607599862324, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 3573.505072779289, 781.6512960644741, 0.0, 2546.368460244407, 1424.5666148662308, 1210.2966946638712]","[5.819764290421925, 10.979990256527786, 29.008863819500405, 29.008863819500405, 7.216444480146917, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 28.795367226263412, 6.298560000519534, 0.0, 20.51868219375026, 11.479183036794769, 9.752592221304361]",303.9,0.2,"[372.0, 241.0, 457.0, 546.0, 595.0, 379.0]",29.28200601851852
BO1_30_5_EI,14,"[373.3716875081828, 1738.8740370741557, 3600.0, 3283.9246876655698, 0.0, 2434.4793784843396, 3215.1674831487053, 2772.680200355797, 1105.342475232193, 0.0, 567.8379716961031, 0.0, 67.79248586284474, 0.0, 0.0, 0.0, 0.0, 763.5598509016852]","[3.0086356769394262, 14.011877816874744, 29.008863819500405, 26.461923349440532, 0.0, 19.617077989398386, 25.907876576540737, 22.34230620754067, 8.906869260533385, 0.0, 4.5756484423537716, 0.0, 0.5462730528835193, 0.0, 0.0, 0.0, 0.0, 6.152778814679172]",160.5,0.15,"[82.4, 78.6, 353.0, 467.0, 420.0, 212.0]",86.51737731481482
BO1_30_5_EI,15,"[0.0, 0.0, 3600.0, 1638.5584355043434, 0.0, 3600.0, 3600.0, 3600.0, 3274.098308569407, 0.0, 552.1111284373645, 0.0, 2774.6230909626565, 2529.4281587945165, 0.0, 0.0, 67.60492446921353, 0.0]","[0.0, 0.0, 29.008863819500405, 13.203532921066426, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 26.38274221248515, 0.0, 4.448921260575057, 0.0, 22.35796205449361, 20.382176944355493, 0.0, 0.0, 0.5447616798486183, 0.0]",203.3,0.17,"[244.0, 161.0, 359.0, 479.0, 479.0, 240.0]",60.31934459876543
BO1_30_5_EI,16,"[110.31318783880614, 0.0, 2016.0406235365413, 3600.0, 2413.5363940188977, 3600.0, 2273.170351819165, 2339.2623057275964, 3381.9877723970512, 931.0698860087914, 395.49463626207483, 1385.8508515791814, 1140.276894396544, 1625.8487005330976, 1194.28930525009, 0.0, 2337.955039821246, 0.0]","[0.888905623197471, 0.0, 16.245291084097836, 29.008863819500405, 19.448319049306185, 29.008863819500405, 18.317246992902216, 18.849817129150658, 27.252117424633774, 7.502577647129665, 3.1869027901859375, 11.16721072988865, 9.188371429464498, 13.101117651354533, 9.62360439363489, 0.0, 18.839283157302546, 0.0]",231.5,0.21,"[159.0, 217.0, 293.0, 342.0, 480.0, 445.0]",61.533351080246916
BO1_30_5_EI,17,"[92.45852367736678, 0.0, 877.5319829930139, 3600.0, 778.2470811822748, 481.59367451717685, 2534.5283195836837, 3430.5882894306415, 3254.6826286858227, 532.9257335136977, 1222.738816014036, 0.0, 3600.0, 1470.1965980266257, 0.0, 0.0, 0.0, 2060.6928246554126]","[0.7450324228635519, 0.0, 7.071168275527913, 29.008863819500405, 6.271128776650079, 3.880690366778218, 20.423274130408412, 27.643741252462867, 26.226290319789065, 4.294325008168394, 9.852851055713426, 0.0, 29.008863819500405, 11.846870250013101, 0.0, 0.0, 0.0, 16.605099312291802]",192.8,0.17,"[267.0, 142.0, 267.0, 337.0, 453.0, 342.0]",64.59923580246914
BO1_30_5_EI,18,"[3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 2393.5212485900756, 3600.0, 3600.0, 3600.0, 563.8771180166245, 3600.0, 0.0, 3600.0, 3600.0, 1510.1080239983355, 1804.6484646517642, 2561.3661032281025, 2181.005534701891]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 19.287036652619467, 29.008863819500405, 29.008863819500405, 29.008863819500405, 4.54373181318795, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 12.16847722802849, 14.541889320320422, 20.63953346678568, 17.574581262706616]",407.7,0.23,"[609.0, 416.0, 549.0, 650.0, 633.0, 519.0]",9.150795833333333
BO1_30_5_EI,19,"[0.0, 276.0793996630348, 3600.0, 0.0, 3600.0, 2601.59655840426, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 1824.9794503284088, 3600.0, 2688.8017206682757, 702.5176188726098, 1807.8514517479884, 291.0933086408995, 3600.0]","[0.0, 2.2246526967206672, 29.008863819500405, 0.0, 29.008863819500405, 20.963711187786142, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 14.705716763323197, 29.008863819500405, 21.666411931251215, 5.660899426854229, 14.567699047123195, 2.3456350414254596, 29.008863819500405]",314.2,0.23,"[297.0, 269.0, 474.0, 516.0, 488.0, 500.0]",25.571731790123458
BO1_30_5_EI,20,"[70.4910712203877, 0.0, 3600.0, 0.0, 3600.0, 2594.6312505621163, 3600.0, 9.172831734373672, 3600.0, 3600.0, 0.0, 1335.7336323264076, 3600.0, 788.3210953275915, 0.0, 171.63043728086828, 2199.5696286823472, 1772.3558838638887]","[0.5680183015341475, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 20.907584613715684, 29.008863819500405, 0.07391484072823265, 29.008863819500405, 29.008863819500405, 0.0, 10.763365288689828, 29.008863819500405, 6.352305361221527, 0.0, 1.3830011062116703, 17.72417106109869, 14.281675131860506]",246.2,0.24,"[212.0, 146.0, 371.0, 346.0, 347.0, 485.0]",64.83150339506173
BO1_30_5_EI,21,"[3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 2979.8537433771057, 3600.0, 3600.0, 3600.0, 2506.8882752385134, 3600.0, 3600.0, 2847.663220215446, 3600.0, 2092.4459908915323, 1479.809556290372, 3600.0, 0.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 24.011714289904155, 29.008863819500405, 29.008863819500405, 29.008863819500405, 20.2005501630823, 29.008863819500405, 29.008863819500405, 22.94652071084163, 29.008863819500405, 16.860966888731124, 11.924331638117422, 29.008863819500405, 0.0]",443.9,0.44,"[590.0, 579.0, 496.0, 655.0, 650.0, 605.0]",9.910123302469136
BO1_30_5_EI,22,"[2888.2777114589167, 3600.0, 3600.0, 3600.0, 3600.0, 675.6382578779421, 3073.100470166649, 3600.0, 3600.0, 2360.259351844385, 3600.0, 1996.4213403601254, 3600.0, 3600.0, 3600.0, 2028.9539351809826, 0.0, 3600.0]","[23.273793001280556, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 5.4443050594515885, 24.763098067418607, 29.008863819500405, 29.008863819500405, 19.019011698987793, 29.008863819500405, 16.087198552458705, 29.008863819500405, 29.008863819500405, 29.008863819500405, 16.34934677825127, 0.0, 29.008863819500405]",423.9,0.26,"[602.0, 570.0, 521.0, 644.0, 647.0, 579.0]",13.051820833333334
BO1_30_5_EI,23,"[3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 2717.6377324157656, 0.0, 1006.835211757042, 527.0203248509546, 3600.0, 0.0, 1563.994116166631, 1215.8948943424907, 3042.9710361455705]","[29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 21.898773025106895, 0.0, 8.113095985149412, 4.246739120475057, 29.008863819500405, 0.0, 12.602692313993805, 9.79770261355754, 24.52031455395303]",313.1,0.31,"[347.0, 245.0, 339.0, 505.0, 610.0, 584.0]",18.489625154320986
BO1_30_5_EI,24,"[3600.0, 3600.0, 3600.0, 3201.1522663654896, 3600.0, 1098.9485884781436, 3600.0, 3600.0, 3091.454918378485, 0.0, 3007.262871383461, 0.0, 482.1067462564717, 770.4293588859637, 781.6196927478314, 1919.5700493186675, 0.0, 1047.4860159991701]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 25.79494171124488, 29.008863819500405, 8.855347207720738, 29.008863819500405, 29.008863819500405, 24.910998536490617, 0.0, 24.232577529278494, 0.0, 3.8848247079490066, 6.208133431796646, 6.2983053404337745, 15.467929486854695, 0.0, 8.440660886375264]",298.1,0.22,"[361.0, 257.0, 419.0, 606.0, 572.0, 440.0]",24.05089830246914
BO1_30_5_EI,25,"[2004.5140823708261, 3600.0, 0.0, 3600.0, 3600.0, 2845.5065963528605, 3600.0, 3600.0, 3600.0, 1395.8554686752022, 3600.0, 80.786014549908, 0.0, 3600.0, 3600.0, 1542.7932436944698, 3600.0, 3600.0]","[16.152410011046143, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 22.929142597525065, 29.008863819500405, 29.008863819500405, 29.008863819500405, 11.247828111806626, 29.008863819500405, 0.650975137388461, 0.0, 29.008863819500405, 29.008863819500405, 12.431855307771714, 29.008863819500405, 29.008863819500405]",382.4,0.28,"[423.0, 458.0, 585.0, 529.0, 528.0, 548.0]",19.852343209876544
BO1_30_5_EI,26,"[3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 1685.3367156628121, 3600.0, 3600.0, 3029.7835323987974, 3600.0, 1430.8457965225173, 1465.6546929956594, 2097.216834832177, 620.3439792659188]","[29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 13.58047313185183, 29.008863819500405, 29.008863819500405, 24.414049414978223, 29.008863819500405, 11.529780793896192, 11.810271498756322, 16.899410433780638, 4.998742782158895]",402.2,0.57,"[577.0, 536.0, 417.0, 535.0, 626.0, 557.0]",4.100262654320988
BO1_30_5_EI,27,"[3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0]","[29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0]",319.0,0.22,"[464.0, 598.0, 365.0, 396.0, 492.0, 337.0]",45.090924382716054
BO1_30_5_EI,28,"[3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 2418.7316127699974, 3600.0, 2217.591750310928, 2684.309835438903, 3600.0]","[29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 19.49018221410151, 29.008863819500405, 17.86939363667146, 21.63021624044241, 29.008863819500405]",436.0,0.35,"[584.0, 589.0, 526.0, 554.0, 638.0, 503.0]",14.484993827160494
BO1_30_5_EI,29,"[3600.0, 0.0, 3600.0, 678.2803169201081, 3600.0, 1648.0692682092613, 3600.0, 3600.0, 0.0, 2375.392635457979, 3600.0, 2987.9919921691326, 3323.3648765506264, 3600.0, 2353.8950132280524, 574.2633370372329, 2888.759618185281, 1437.9383490440769]","[29.008863819500405, 0.0, 29.008863819500405, 5.465594818050831, 29.008863819500405, 13.280171379607264, 29.008863819500405, 29.008863819500405, 0.0, 19.140955966623522, 29.008863819500405, 24.077292442942245, 26.779733090657746, 29.008863819500405, 18.967727745592686, 4.627424150179153, 23.277676214224666, 11.58693270784913]",350.3,0.5,"[584.0, 532.0, 367.0, 507.0, 378.0, 363.0]",30.27086774691358
BO1_30_5_EI,30,"[3584.1902888004743, 1042.776332470846, 2318.6637026669246, 67.70527472564615, 155.47864602340417, 161.51545913360494, 422.79331695904193, 1946.259976330128, 3521.412657093208, 2738.0636189011348, 2040.2906872177198, 867.5411250914965, 2817.479764862692, 2494.7626343704387, 3185.7561254373068, 3415.4804931144777, 1785.6874878922756, 2505.485067482033]","[28.881468886385772, 8.402710173012458, 18.683833220523166, 0.5455703039939255, 1.2528496859259, 1.3014944329863412, 3.406876043183255, 15.682997391862434, 28.37560561718943, 22.063365180508743, 16.440698527137148, 6.990661765443163, 22.703301892527737, 20.10284153400837, 25.670879334708356, 27.522002361921658, 14.38910143345911, 20.189243090105023]",282.7,0.43,"[466.0, 385.0, 245.0, 321.0, 384.0, 344.0]",50.31140540123457
BO1_30_10_EI,1,"[3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400]","[27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606]",493.2,0.71,"[612.0, 618.0, 625.0, 651.0, 645.0, 634.0]",24.53453888888889
BO1_30_10_EI,2,"[2867.554752696839, 660.3652435181898, 2806.88760098197, 2148.6605686073535, 1604.9979102729285, 359.9096969448105, 1653.296011077122, 1201.3510001004788, 514.3205445189869, 2343.198502615871, 203.08168449756099, 2599.1955801605695, 3378.7897524567015, 2.803557027651583, 3571.961613448384, 2222.93343465978, 2201.9513777578118, 25.438698790982667]","[23.1068070322066, 5.32123483898622, 22.61795004820282, 17.31394495251695, 12.933101613802808, 2.9001587183304633, 13.322288566294297, 9.680507655926501, 4.144404065422941, 18.88153507345585, 1.636435813840137, 20.94436406253481, 27.226347723261092, 0.022591112229263362, 28.78293000361309, 17.912437023849957, 17.74336323737157, 0.20498548582580714]",244.4,0.35,"[301.0, 321.0, 182.0, 316.0, 328.0, 339.0]",74.21805617283951
BO1_30_10_EI,3,"[83.02473014909674, 1889.1887769302014, 1439.49949817492, 167.99638756901555, 3505.5198678292536, 837.9768255490955, 326.1831643181549, 2226.1896335991146, 1376.8631685617863, 3539.631188904438, 1680.3464156927282, 3095.7854642507546, 2449.1071389160074, 1621.7973070903552, 47.75386017551951, 3391.926320465471, 2027.8375842439418, 1387.4994091436984]","[0.6690147473738658, 15.223116655360204, 11.599512475220951, 1.3537178692104397, 28.247541239558853, 6.752432115625266, 2.6283897205330775, 17.938675532627837, 11.09478782080408, 28.52241086949588, 13.540261206226658, 24.945894151899715, 19.734948742272422, 13.068471451171275, 0.38480145185753034, 27.33220242115609, 16.34035120261033, 11.180494835968561]",250.4,0.28,"[265.0, 301.0, 236.0, 295.0, 285.0, 425.0]",76.39954691358025
BO1_30_10_EI,4,"[57.478507992771114, 831.2177722397366, 867.6916776936424, 2459.74866777165, 2195.987968017436, 2999.5016822501925, 624.1127526279796, 1407.8181872636671, 656.0499160370244, 2719.3010771435497, 1530.5611481684814, 748.58998632548, 2043.7211801519697, 112.72785284001093, 3032.2251885419955, 1619.1148801311567, 1422.5408496065322, 3335.97191685766]","[0.46316283636398964, 6.697967544236396, 6.991874920980197, 19.820698370440372, 17.695309975966445, 24.170037729655057, 5.029111624721835, 11.344223910263233, 5.286461853642421, 21.912176286410556, 12.333288865177128, 6.032151380543755, 16.468341500015875, 0.9083630365834886, 24.43372432346491, 13.046856407180957, 11.462859384420083, 26.881320844944884]",230.9,0.25,"[198.0, 252.0, 349.0, 236.0, 281.0, 375.0]",94.69220200617283
BO1_30_10_EI,5,"[2618.1791850831155, 1175.5467677010076, 2053.598307859438, 1875.0033360929656, 3460.219287657658, 3040.321855241346, 2690.3523964945716, 1942.8916766006876, 2112.304196389854, 3474.9191061508977, 2185.3232916720654, 993.5970552811564, 1066.5846205346968, 594.960980626809, 56.291064268298165, 1524.245330542931, 1421.5734654320513, 1056.5574289849374]","[21.09733428753518, 9.472576693803447, 16.547931570180808, 15.108810121619385, 27.882508361463803, 24.498967407263063, 21.67890730454933, 15.655855572930601, 17.020984660675698, 28.000959759475407, 17.609373824915917, 8.006422685585466, 8.594557780295704, 4.794206129144311, 0.4535943937816129, 12.282395894785907, 11.45506418559268, 8.51375849302931]",268.8,0.44,"[292.0, 209.0, 363.0, 372.0, 379.0, 489.0]",48.47478518518519
BO1_30_10_EI,6,"[50.68736177430405, 715.8326547196988, 2560.83102989514, 2844.631945912341, 2181.4559092116415, 3334.683162648057, 2343.8772918070003, 3293.8548319576116, 3060.1388800432783, 1618.0224268975326, 343.4764193654808, 1334.9457079137592, 2407.8285095889864, 2397.3204838229885, 2128.672035747818, 988.9984547642312, 2020.4763330517246, 1378.5367491136437]","[0.4084396597445935, 5.768192221754221, 20.63522183638308, 22.92209464876987, 17.578210388490263, 26.870936040677336, 18.8870047687913, 26.541940628183816, 24.658653344426096, 13.038053399657798, 2.767739076273012, 10.757016179804667, 19.40232481538265, 19.31765095747775, 17.15287700038532, 7.9693670810977535, 16.28103411000584, 11.10827356255958]",282.2,0.22,"[246.0, 290.0, 380.0, 438.0, 510.0, 442.0]",41.520447839506176
BO1_30_10_EI,7,"[3498.1635434007744, 3056.0897673579025, 2598.226276193544, 849.5457110962409, 921.8459619407664, 145.56092233835287, 2558.386402868835, 399.2069549225929, 1581.6114067167728, 726.1891284074266, 3224.7489444246708, 1711.3328034556027, 2027.7920591149816, 2503.8579111340596, 501.59323586115255, 2175.9025654001425, 1943.4279286860237, 731.02040904517]","[28.188263846903904, 24.62602552262613, 20.936553393985044, 6.84565440045319, 7.428251103471124, 1.1729324926539313, 20.615522988467646, 3.2168167197630373, 12.744652753559814, 5.851644870325758, 25.985084161359154, 13.789950068135397, 16.339984360314116, 20.17613143540741, 4.041847186632978, 17.53346144560953, 15.660176701740724, 5.890575415351894]",250.9,0.44,"[471.0, 362.0, 314.0, 385.0, 278.0, 236.0]",64.64050447530865
BO1_30_10_EI,8,"[3394.2728540087323, 2155.91567935873, 2501.225758942937, 3169.6842204549284, 2247.674573281656, 1064.2812690157705, 379.7793353889743, 1643.5244537384772, 786.3855739806012, 1499.4358123333188, 3179.8089321079265, 1167.6420756189864, 439.51663692242414, 1282.67221707711, 3264.5823895647154, 979.6760977846874, 2331.684433948905, 1.8733571831369482]","[27.351110830046192, 17.372406763567525, 20.1549215063895, 25.541371639443422, 18.111801557467015, 8.575997332923212, 3.060268617155313, 13.243549184032855, 6.3367088958952555, 12.08248035723867, 25.622956745430514, 9.408880544874991, 3.541632851913168, 10.335795463957373, 26.30606276845057, 7.894247363293211, 18.788754504020186, 0.015095545391917391]",253.7,0.36,"[363.0, 387.0, 205.0, 332.0, 373.0, 366.0]",59.12586682098765
BO1_30_10_EI,9,"[1269.2478828030087, 1097.2125293689048, 592.7610713145904, 1922.7219097515915, 1745.38789689234, 2492.7697184049734, 969.8844016746775, 878.8518800919873, 605.8477518225501, 787.5511904630531, 2009.1672072624285, 1453.8102158089473, 233.61208959233366, 914.0954901636411, 888.7538262189645, 2506.6953822232385, 2564.1741237279916, 533.1129478322397]","[10.227621940394913, 8.841358012642264, 4.776479220907255, 15.49332723409824, 14.06436661476503, 20.086782581828956, 7.815345702455097, 7.081804029750099, 4.881931924436342, 6.346101454174481, 16.18990497391159, 11.71482849161118, 1.8824503593258153, 7.365797664493482, 7.161594087179408, 20.198995827745676, 20.66216054575336, 4.295833584466074]",189.2,0.45,"[203.0, 237.0, 240.0, 204.0, 219.0, 266.0]",112.2123413580247
